ID,TEXT,CLASS
3916,"USUARIA MENCIONA QUE TUVO UNA RELACION DE NOVIAZGO POR SIETE MESES APROXIMADAMENTE, TERMINO SU RELACION DEBIDO A VIOLENCIA PSICOLOGICA POR CELOS DEL AGRESOR, QUIEN DESDE HACE DOS MESES HA ESTADO REALIZANDO ACTOS DE MOLESTIA, EL AGRESOR CREA PERFILES POR MEDIO DE REDES SOCIALES FACEBOOK PARA CONTACTAR A USUARIA, LE ENVIA MENSAJES DICIENDO QUE LA ODIA, LA INSULTA A ELLA Y A SUS PADRES, TAMBIEN LE ENVIA MENSAJES DE WHATSAPP, POR LO QUE USUARIA ACUDE A EXPONER LOS HECHOS Y DESEA EL APOYO PARA PRESENTAR DENUNCIA CORRESPONDIENTE YA QUE TEME POR SU INTEGRIDAD,",0
3917,"USUARIA ACUDE A TRÁMITE DE DIVORCIO, GUARDIA, CUSTODIA Y PENSIÓN ALIMENTICIA",0
3918,"LA USUARIA REFUIERE QUE UN DIA DE ABRIL DEL PRESENTE AÑO SU FAMILIAR LE MANDO UN MENSAJE DONDE LE DECIA QUE HABIA LLEGADO UNA DEMANDA DE CONVIVENCIA DE PARTE DE SU EX PAREJA, LA USUARIA COMENTA QUE ELLA DESEA LA ASESORIA JURIDICA PARA DARLE CONTESTACION A LA DEMANDA.",0
3919,"ACUDO PORQUE YO VIVIA CON MIS SUEGROS EPRO YA NO ME SENTI COMODA PORQUE SIEMPRE ME ESTAN CRITICANDO DOMO HACIA MIS QUEHACERES, YO LE PEDI A MI ESPOSO QUE NO S FUERAMOS A RENTAR, Y EL NO QUISO, AYER EN ABRIL ME DIJO SI ME QUERIA IR ME FUERA PERO QUE EL NIÑO SE IBA A QUEDAR AHI CON EL, CUANDO LLEGA MI ESPOS EN LA NOCHE MI ESPOSO MI SUEGRA LE DICE QUE NO SE VAYAN DE LA CASA, TAMBIEN SE MOELSTA PORQUE VAN MIS PADRES A VISITARME,
YO ME SALI HOY DEL DOMCILIO Y ME FUI A VIVIR CON UN FAMILIAR. YO DESEA SEPARME DE MI PAREJA YA QUENO QUIERE QUE VIVIAMOS SOLOS EL ESTA TERCO DE QUEDARSE CON SUS PADRES. YA E TENIDO MUCHAS DISCUSIONES CON MI SUEGRA POR ESO DESEO CAMBIAR DE DOMCILIO.",0
3920,"LA USUARIA REFIERE QUE SU EX PAREJA TIENE MAS DE DOS MESES QUE NO LE DEPOCITA LA PENCION Y SE A DESOBLIGADO DE SUS HIJOS, ELLA REFIERE QUE NO TIENE CONTACTO CON EL Y ADEMAS DESEA LA ASESORIA JURIDICA PARA LA DEMANDA DE PENCION ALIMENTICIA.",0
3921,"USUARIA MENCIONA QUE TIENE CUARENTA AÑOS CASADA, CINCO HIJOS EN COMUN CON SU ESPOSO CON QUIEN USUARIA HA VIVIDO VIOLENCIA PSICOLOGICA POR INFIDELIDAD DE SU ESPOSO, QUE DE ESA RELACION TUVO HIJOS CON OTRA MUJER. USUARIA OPTO POR PERDONARLO Y CONTINUAR CON SU MATRIMONIO, ADEMAS SU ESPOSO ESTA PASANDO POR PROBLEMAS DE SALUD Y ES ELLA QUIEN LO CUIDA, SIN EMBARGO LA VIOLENCIA PSICOLOGICA NO CESA, REFIERE QUE AMBOS VIVIEN EN LA MISMA CIUDAD Y ELLA SE ENCUENTRA VISITANDO A UNA DE SUS HIJAS QUE RADICA EN OTRA CIUDAD, USUARIA APROVEHCA ACUDIR A LA INSTITUCION SOLICITANDO ASESORIA JURIDICA PORQUE TIENE INTERES EN INICIAR CON EL TRAMITE DE DIVORCIO, POR LO QUE SE RESUELVEN DUDAS, SE HACE SABER QUE EL TRAMITE SE INICIA EN DONDE HAYA ESTABLECIDO SU ULTIMO DOM CONYUGAL, SE BRINDA ASESORIA CORRESPONDIENTE, SE BRINDA INFORMACION DE INSTITUTO DE DEFENSORIA EN LA CIUDAD DONDE RADICA.",0
3922,"-MI EX PAREJA NO ME QUERÍA ENTREGAR LOS DOCUMENTOS PERSONALES MÍO Y DE MI HIJA MENOR Y ME IMPORTABA MUCHO LA CARTILLA DE VACUNACIÓN DE MI HIJA, HASTA HACE 4 MESES ME ENTREGO LOS DOCUMENTOS DESPUÉS DE 2 AÑOS QUE TENEMOS SEPARADOS. 
-AL QUERER INTENTAR INGRESAR A MI DOMICILIO PARA IR POR PERTENENCIAS PERSONALES DE MI HIJA Y MÍA (YA QUE NOS HABÍA SACADO DEL DOMICILIO) HABÍA CAMBIADO LAS CHAPAS DE LA PUERTA Y MI HIJA ESTUVO UN MES Y MEDIO SIN ROPA.",0
3923,"USUARIA MENCIONA QUE TIENE OCHO AÑOS CASADA, DOS HIJAS EN COMUN CON SU ESPOSO CON QUIEN HA VIVIDO VIOLENCIA PSICOLOGICA Y , ADEMAS QUE TIENEN CONSTANTES DISCUSIONES POR PROBLEMAS ECONOMICOS, USUARIA YA SE HA SEPARADO DE SU ESPOSO Y ACTUALMENTE TIENE DOS SEMANAS SEPARADA DE SU ESPOSO, ACUDE A LA INSTITUCION A SOLICITAR ASESORIA JURIDICA PORQUE TEME QUE SU ESPOSO LA DENUNCIE POR ABANDONO DE HOGAR, POR LO QUE SE RESUELVEN DUDAS AL RESPECTO, TAMBIEN COMENTA QUE INICIARA TRAMITE DE DIVORCIO CON ABOGADO PARTICULAR, SOLICITA ATENCION PS.",0
3924,USUARIA ACUDE A TRÁMITE DE PENSIÓN ALIMENTICIA INTERNACIONAL,0
3925,"USUARIA REFIERE QUE NO SUFRE VIOLENCIA, SOLICITA ASESORIA PARA REALIZAR TRAMITE DE GUARDA Y CUSTODIA DE SUS NIETOS. USUARIA PASA A JURIDICO PARA ASESORIA, SE LE OFRECEN LOS SERVICIOS DEL CENTRO.",0
3926,"HACE DOS MESES FIRME MI DIVORCIO, DURAMOS DOS MESES DURANTE ESTE TIEMPO ME VIOLENTABA PSICOLOGICAMENTE ME HACIA SENTIR MENOS ME DECIA QUE ESTABA GORDA, QUE TENIA CELULITIS, YO EMEPCE A BAJAR DE PESO, EL NUNCA QUISO TENER INTIMIDAD CONMIGO, ME LLEGO A PEDIR QUE DURMIERA EN OTRO CUARTO, SIEMPRE ME DECIA QUE SU PRIORIDAD ERA SU MAMA, ELLA TENIA ACCESO A LA CASA POR CEUSTIONES DE PROVACIDAD. EN EL MES DE FEBRERO DENUNCIE A MI EXSUEGRA POR INTIMIDACION Y ACOSO, ME QUERIAN LLEVAR A LA FUERZA A SU CASA, ME DECIAN QUE ERA PSIQUIATRICA. EN ENERO ME SALI DEL DOMCILIO CONYUGAL POR UNA DISCUSION CON MI AUN ESPOSO, PERO NO ME LELVE NADA DE MIS OBJETOS PERSONALES, ENCONTRE A LA FAMILIA DE MI ESPOSO ACOMODANDO LAS COSAS, GRITANDOEME, YO SOLO PEDIA MIS OBJETOS PERSONALES, SOLO ME DEJARON LLEVARME UN CAMBIO DE ROPA, POR LA TARDE ME LLEVAN MI ROPA, PERTENENCIAS A CASA DE MIS PADRES, EN FEB ME CITAN EN PARA FIRMAR EL DIVORCIO. MI EXSUEGRA Y LA TIA ES ABOGADA Y SIEMPRE ME MANTUBO AMENAZADA DICIENDOME QUE ELLA TENIA MUCHO PODER Y INFLUENCIAS... SE QUE TODO ESTO ES POR PARTE DE MI EXESPSO A MI ME DAÑO MUCHO PSICOLOGICAMENTE, CAI EN UNA DEPRESION, BAJEE DE PESO, ME DECIA PINCHE LOCA, ESTAS FE Y GORDA, SI NO CMABIAS TU FISICO NUNCA VOY A ESTAR CONMIGO, YO BAJE COMO 10 KILOS DEBIDO A ALA ANSIEDAD, PRESION Y DEPRSION QUE ME PROVOCO ESTA RELACION, YO TNEGO MIEDO ENCONTRARMELO PORQUE ES VIOLENTO CONMIGO... DESEO DENUNCIARLO ANTE MINISTERIO PUBLICO, LLEVO ATENCION PSICOLOGICA EN PARTICULAR, NO TENGO HIJOS EN COMUN .",0
3927,"USUARIA REFIERE QUE AGRESOR ES SU ESPOSO Y MENCIONA EL DIA DOMINGO DE ABRIL USUARIA LE REVISO EL CELULAR Y VIO QUE EL TENIA A OTRA MUJER, USUARIA LE RECLAMO Y AGRESOR LE DIJO EL QUE BUSCA ENCUENTRA ,Y ELLA LE PIDE QUE SE RETIRE DEL DOMICILIO Y EL LE DICE QUE NO TIENE A DONDE IR, LE DIJO QUE EN 15 DIAS SE RETIRABA. 
EN LAS DISCUCIONES AGRESO LE GRITA PENDEJA A USUARIA.
USUARIA DESEA QUE SU ESPOSO SE RETIRE DLE DOMICILIO YA QUE NO LE HABLA Y SE LA PASA ENOJADO, ADEMAS QUE YA NO LE DA DINERO PARA SUS HIJOS. SE LE BRINDAN REQUISITOS DE DIVORCIO Y PLAN DE SEGURIDAD.",0
3928,"USUARIA MENCIONA QUE TIENE 21 AÑOS CASADA, TRES HIJOS EN COMUN CON SU ESPOSO CON QUIEN HA VIVIDO VIOLENCIA PSICOLOGICA POR INFIDELIDAD, LOS HECHOS SE PRESENTARON EN EL MES DE NOVIEMBRE Y USUARIA OPTO POR PERDONARLO Y DARLE UNA OPORTUNIDAD, SIN EMBARGO CASI A DIARIO DISCUTEN POR ELLO, INCLUSO USUARIA REACCIONA VIOLENTA CON SU ESPOSO Y LO CACHETEA, LO CULPABILIZA YA QUE EMOCIONALMENTE NO SE ENCUENTRA BIEN, SE ENOJA CONSTANTEMENTE Y SE LA PASA RECLAMANDO A SU ESPOSO LA INFIDELIDAD. USUARIA ACUDE A EXPONER LOS HECHOS Y SOLICITA SOLO ATENCION PSICOLOGICA.",0
3929,LA USUARIA DESEA LA ASESORIA JURIDICA PARA EL TRAMITE DE DIVORCIO YA QUE COMENTA ELLA QUE SU ESPOSO LA ABANDONO HACE 10 AÑOS DEJANDOLA DESAMPARADA Y NO SABE NADA DE EL.,0
3930,LA USUARIA REFIERE QUE SU EX PAREJA SE A DESOBLIGADO DE SU HIJO Y DESEA LA ASESORIA JURIDICA PARA TRAMITAR EL DIVORCIO Y LA PENCION ALIMENTICIA.,0
3931,"USUARIA MENCIONA QUE TIENE 23 AÑOS CASADA, TRES HIJOS EN COMUN CON SU ESPOSO DE QUIEN SE ENCUENTRA SEPARADA DESDE HACE DIAS, ESTO DEBIDO A QUE USUARIA ENCONTRO EN EL CELULAR DE SU ESPOSO CONVERSACIONES, IMAGENES Y VIDEOS DE OTRAS MUJERES. HOY ACUDE A SOLICITAR ASESESORIA PARA EL TRAMITE DE PENSION YA QUE ES ELLA QUIEN CUBRE CON LOS GASTOS DE SUS HIJOS, ES EL UNICO TRAMITE QUE POR EL MOMENTO LE INTERESA. TAMBIEN SE INVITA A TERAPIA GRUPAL PSICOLOGICA.",0
3932,"EL DIA DE AYER POR LA NOCHE EN EL DOMCIILIO DE LA USUARIA. 
SALGO DE MI CASA Y LE GRITO A MI HIJO (QUE HABIA SALIDO A BUSCAR UNAS COSAS) Y CUANDO VUELVO A GRITAR ESTA EL MUCHACHO PARADO CON LENTES Y UNA SUDADERA Y LA BOCA CUBIERTA, ME EMNPIEZA A HABALR, ME DICE ""VEN"" ME HAGO PARA ATRAS, ME EMPIEZAS A DCEIR ""VENTE VAMOS A COJER"" ME HAGO PARA ATRAS Y LE DIGO QUE NO, MI HERMANO TIENE UNA CASA ENFRENTE Y ME DICE ""VAMOS, SI NO VIENES VOY A MATAR A TU HIJO YA LO VI POR LA VENTANA"" ME ENSEÑO UN CUCHILLO, SE VEIA XQ LE DABA POQUITA LUZ, YO ESTABA DE LO MAS OSCURO XQ ME HACIA PARA ATRAS ""NO QUIERES A TU HIJO"" YO TRATABA DE GRITAR EL SUSURRABA ""CALLATE CALLATE XQ SI GRITAS TE VOY A MATAR, ANDALE AUNQEU SEA NOMAS UNAS CHUPADAS"" SOLO SE ME HACIA LA VOZ CONOCIDA PERO NO TENIA LA CERTEZA, ME HACIA PARA ATARS Y LE DECIA QUE YA VENIA MI ESPOSSO ""TU ESPOSO NO VA VENIR, SE VA QUEDAR ALLA"" LE DIJE QUE AHI VENIA MI HIJO Y ME DIJO ""PUES PEOR PARA TI YA VAN A SER DOS A LOS QUE VOY A FILERAR"" SALGO DEL CORRAL DE LA CASA ""BUENO ME VOY A METER A MATAR A TU HIJO"" CUANDO ESCUCHA QUE EMPIEZO A GRITAR Y EL SE SALE POR LA ORTRA PUERTA Y ME EMPIEZA A AVENTAR PEDRADAS PERO SALGO Y EL VECINO LE TOCO Y ME ESCUCHA Y SALE Y ME AUXILIA. 
YA CUANDO REGRESE A MI CASA MAS TARDE EL ME MANDO UN MENSAJE POR UNA CUENTA DE FACEBOOK CON LA PALABRA ""OY"".",0
3933,"USUARIA REFIERE QUE AGRESOR ES SU ESPOSO Y MENCIONA SUFRIO 2 INFIDELIDADES POR PARTE DE EL, LA CELA MUCHO DESDE QUE ELLA LE PIDIO EL TRAMITE DE DEIVORCIO, EN OCACIONES LE RECLAMA QUE PORQUE SE COMPRA ESA ROPA O QUE SI YA VA A VER A ALGUIEN MAS. 
USUARIA SOLICITA ASESORIA PARA SABER LO QUE LE CORRESPONDE AL REALIZAR EL TRAMITE DE DIVORCIO QUE YA ESTA FUE CON UN ABOGADO PARA REALIZARLO. USUARIA PASA A JURIDICO. 
USUARIA REFIERE TAMBIEN YA LLEVA TERAPIA PSICOLOGICA.",0
3934,"USUARIA MENCIONA QUE VIVIO SEIS AÑOS EN UNION LIBRE, TIENE UNA HIJA EN COMUN CON SU EX PAREJA DE QUIEN SE ENCUENTRA SEPARADO DESDE HACE VARIOS AÑOS DEBIDO A VIOLENCIA FAMILAR PSICOLOGICA Y FISICA, DESDE SU SEPARACION SOLO DE VEZ EN CUANDO SU EX PAREJA TIENE CONVIVENCIA CON SU HIJA, TAMPOCO APORTA ECONOMICAMENTE Y ES USUARIA QUIEN CUBRE CON LOS GASTOS Y NECESIDADES DE SU HIJA. REFIERE QUE DESDE HACE TRES MESES SU EX PAREJA ACUDE A SU DOMICILIO PARA MOLESTARLA, AMENAZA CON QUITARLE A LA NIÑA, ADEMAS LA INSULTA, OFENDE, LE GRITA ""ERES UNA PENDEJA, ESTUPIDA"" TAMBIEN LA AGREDE POR MEDIO DE LLAMADAS, COMENTA QUE EL DIA MIERCOLES DE ABRIL SU EX PAREJA ACUDIO A SU DOMICILIO PERO USUARIA NO SE ENCONTRABA SOLO ESTABA SU AMIGA CON LA CUAL COMPARTE LA CASA Y ELLA SE PERCATO QUE EL AGRESOR SE QUEDO VIGILANDO LA CASA, USUARIA REFIERE QUE NO ES LA PRIMERA VEZ QUE LO HACE, POR LO QUE ACUDE A EXPONER LOS HECHOS Y DESEA EL APOYO PARA PRESENTAR DENUNCIA CORRESPONDIENTE, TAMBIEN SE BRINDA PLAN DE SEGURIDAD, USUARIA INICIARA TRAMITE FAMILIAR CON ABOGADO PARTICULAR.",0
3935,"ACUDO PORQUE TENGO PROBLEMAS CON MI ESPOSO, Y HACE 3 SEMANAS EL SE SALIO DEL DOMICILIO, EL SE LLEVO OBJETOS Y ROPA MIA, EL CREDITO DEL DOMCILIO, LO COMPARTIMOS, AHORA DESEO SABER QUE PUEDO HACER, YA QUE EL QUIERE QUE M E SALGA DEL DOMICILIO Y NO TENGO A DONDE IR, EN INFONAVIT ME DICEN QUE LOS CREDITOS COMPARTIDOS NO SE PUEDE DESACER, HACE DOS MESES ME AGREDIO FISICAMTNE CON ESTRUJONES PORQUE YO NO QUERIA QUE ESTUBIERA TOMANDO AHI CON SUS AMIGOS, INCLUSO ME QUITARON LA CHAPA DE LA CASA. TENEMOS UNA HIJA EN COMUN",0
3936,"USUARIA MENCIONA QUE TIENE 23 AÑOS CASADA, CUATRO HIJO EN COMUN CON SU ESPOSO DE QUIEN TIENE DOS AÑOS SEPARADA DEBIDO A QUE YA NO TENIAN VIDA EN COMUN, , REFIERE QUE SU ESPOSO A LA FECHA SE HA DESLINDADO ECONOMICAMENTE DE SU HIJO ,MENOR DE EDAD, ACUDE SOLICITANDO ASESORIA JURIDICA PARA INICIAR CON EL TRAMITE DE PENSION, ES EL UNICO TRAMITE DE SU INTERES.",0
3937,"USUARIA MENCIONA QUE DESDE ABRIL TOMO LA DECISION DE IRSE A VIVIR EN UNION LIBRE CON SU ACTUAL PAREJA, CON QUIEN TIENE OCHO MESES DE RELACION DE NOVIAZGO, USUARIA HA ESTADO VIVIENDO EN CASA DE SUS PADRES QUIENES NO ESTAN DE ACUERDO CON LA RELACION, LLEGARON A PROHIBIRLE A USUARIA QUE SE FUERA A VIVIR CON EL, SIN EMBARGO USUARIA AL VER LA NEGATIVA DE SUS PADRES AL NO ACEPTAR AL NOVIO DE USUATRIA ELLA OPTO POR IRSE CON EL A SU DOMICILIO, REFIERE QUE SUS PADRES LA HAN ESTADO LLAMANDO CONSTANTEMENTE, USUARIA APAGO SU RTELEFONO CELULAR Y SUS PADRES AL NO TENER RESPUESTA DE ELLA REALIZARON UNA PUBLICACION DESDE LA CUENTA DE FACEBOOK DE USUARIA , ESTO PARA DECIR QUE SE ENCUENTRA DESAPARECIDA, QUE DESDE EL DIA QUE SE FUE POR LA NOCHE NO HAN TENIDO COMUNICACION CON ELLA, USUARIA ACUDE A INSTITUCION ACOMPAÑADA DE SU PAREJA PARA MENCIONAR QUE ESTA CON EL POR VOLUNTAD PROPIA, REFIERE QUE NO HAY ALGUN HECHO DE VIOLENCIA HACIA ELLA POR PARTE DE SU PAREJA, TOMO DICHA DECISION AL NO CONTAR CON EL APOYO DE SUS PADRES, INCLUSO ANTES DE IRSE CON SU PAREJA SU HERMANO AMENAZO A USUARIA CON GOLPEARLA A ELLA Y A SU PAREJA, SIN EMBARGO NO DESEA PRESENTAR DENUNCIA AL RESPECTO. LA INTENCION DE USUARIA ES SOLO DEJAR ASENTADO LA SITUACION. SE INVITA A TERAPIA PSICOLOGICA PERO USUARIA COMENTA QUE YA RECIBE ATENCION PS DE MANERA PARTICULAR.",0
3938,"USUARIA REFIERE QUE AGRESOR ES SU HIJO Y MENCIONA ULTIMO HECHO DE VIOLENCIA AYER (ABRIL) USUARIA LLEGO A SU DOMICILIO POR LA NOCHE Y AGRESOR SE LA PASO TODO EL DIA TOMANDO ALCOHOL Y AGRESOR COMENZO A GRITARLE INSULTOS Y MALDICIONES, DICIENDOLE QUE ES UNA MUJER DE LA CALLE Y QUE LA CASA ES DE SU PAPA,Y A CUALQUIER HORA LA PUEDE SACAR.
USUARIA SOLICITA MEDIDAS DE PROTECCION PARA QUE SU HIJO SE SALGA DEL DOMICILIO Y SOLICITA REQUISITOS DE DIVORCIO, PASA A MP Y SE LE BRINDAN REQUISITOS DE DIVORCIO.",0
3939,"USUARIA REFIERE QUE AGRESOR ES SU EX NOVIO Y MENCIONA ULTIMO HECHO DE VIOLENCIA AYER EN ABRIL, AGRESOR COMENZO A MANDARLE MENSAJES DICIENDOLE QUE SI NO TENIA TIEMPO EXTRA QUE ASI NO LE CONVENIA, Y ELLA LE DIJO QUE SI SOLO ESTABA POR INTERES QUE MEJOR SE CONSIGUERA A ALGUIEN MAS.
DISCUTIERON Y AGRESOR LA AMENAZO QUE TENIA UNAS FOTOS Y QUE LA SIBA A PUBLICAR, LE DIJO QUE ERA UNA PUTA Y QUE SU MAMA SE IBA A AENTERAR, LE DIJO QUE LA IBA A OFRECER CON SEÑORES PARA QUE DE AHI EL SE QUEDARA CON EL DINERO Y QUE LAS FOTOS NO SALIERAN A LA LUZ. DESPUES AGRESOR PUBLICO UNA FOTO INTIMA DE USUARIA EN FACEBOOK Y LA BORRO.
USUARIA PASA A MP SOLICITA MEDIDAS, SE LE DA PLAN DE SEGURIDAD.",0
3940,"USUARIA REFIERE QUE AGRESOR ES SU HIJO Y MENCIONA ULTIMO HECHO DE VIOLENCIA AYER (ABRIL) USUARIA ESCUCHO QUE SU HIJO ESTABA LLORANDO Y EL LE DIJO QUE SE LE HABIA TIRADO EL DINERO QUE TRAIA, LO BUSCARON Y NO LO ENCONTRO, COMENZO A ECHARLE LA CULPA A SUS SOBRINOS Y DESPUES A SU HERMANO, SE CALMO Y DESPUES LE RECLAMO A USUARIA QUE LE DIERA EL DINERO PORQUE SE HABIA CAIDO EN SU CASA, LE GRITABA MALDICIONES A USUARIA Y COMENZO A ROMPER MUEBLES Y COSAS, USUARIA MEJOR SE METIO A SU CUARTO Y DESPUES AGRESOR LE AGARRO EL CELULAR A USUARIA DICIENDOLE QUE SE LO VA A VENDER O EMPEÑAR PARA RECUPERAR SU DINERO, USUARIA SE DESMAYO DEBIDO A QUE HABIA ESTADO ENFERMA TODA LA SEMANA, DESPUES AGRESOR LE REGRESO EL CELULAR.",0
3941,"USUARIA REFIERE QUE AGRESOR ES SU ESPOSO Y MENCIONA ULTIMO HECHO DE VIOLENCIA AYER EN ABRIL DESDE QUE AGRESOR SE DESPERTO ESTABA MUY ENOJADO PORQUE HAN BATALLADO ECONOMICAMENTE, DESPUES AGRESOR SE FUE A TRABAJAR Y AL LLEGAR AGRESOR COMENZO A INSULTARLA YA QUE ELLA NO QUERIA IR A UNA FIESTA A LA QUE LOS HABIA INVITADO. DESPUES AMBOS SE FUERON A CASA DE MADRE DE USUARIA Y EL LE PIDIO LAS LLAVES DE LA CASA Y LE DIJO QUE YA NO IBA A REGRESAR, SE LLEVO A UNO DE SUS HIJOS Y USUARIA LE PIDE QUE SE LE ENTREGUE, AGRESOR SE REGRESO Y LA EMPUJO SIGUIENDO OFENDIENDOLA, USUARIA LLAMO A LA POLICIA Y AGRESOR SE FUE SOLO. 
USUARIA SOLICITA MEDIDAS PASA A MP, SE LE DA PLAN DE SEGURIDAD Y REQUISITOS DE DIVORCIO.",0
3942,"ANTECEDENTES DE VIOLENCIA: 
HACE 2 AÑOS Y MEDIO INTERPUSE UNA DENUNCIA CONTRA MI EX PAREJA POR VIOLENCIA FAMILIAR YA QUE CUANDO VIVÍAMOS JUNTOS ME AGREDÍA FÍSICAMENTE YA QUE CONSUMÍA MI EX PAREJA SUSTANCIAS Y SE TURNABA MÁS AGRESIVO A LO CUAL DECIDÍ SEPARARME DE EL Y INTERPUSE UNA DENUNCIA PARA SOLICITAR MEDIDAS DE PROTECCIÓN.",0
3943,"USUARIA REFIERE QUE EN EL MES DE ENERO SU AUN ESPOSO DECIDIO DEJAR EL DOMICILIO, FECHA EN LA QUE SOLAMENTE HA VISTO A LOS MENORES EN DOS OCASIONES, QUE HA INCUMPLIDO CON SUS OBLIGACIONES POR LO QUE USUARIA DESEA INICIAR EL TRAMITE DE P.A. REFIERE QUE SU MENOR HIJO DE 7 AÑOS REQUIERE DE ATENCION MEDICA CON UN NEUROPEDIATRA PUES TIENE TDAH.",0
3944,"USUARIA REFIERE QUE AGRESOR ES UNA PERSONA QUE CONOCIO POR FACEBOOK Y AMBOS SE ENVIARON IMAGENES Y VIDEOS INTIMOS, EL DIA DE AYER ESTABAN PLATICANDO Y AGRESOR LE PIDIO FOTOS DE SU HERMANA Y SU MAMA DESNUDAS, ELLA LE DIJO QUE NO Y AGRESOR LE DIJO QUE SI NO SE LAS ENVIABA IBA A SUBIR TODAS SUS TODAS SUS FOTOS EN UNA PAGINA DE LA EMPRESA EN DONDE TRABAJA, Y AGRESOR LE MANDO UNA CAPTURA EN DONDE SUBIO UN VIDEO INTIMO DE USUARIA A UNA PAGINA PORNOGRAFICA. 
USUARIA SOLICITA AYUDA PARA QUE AGRESOR BORRE EL CONTENIDO, REFIERE NUNCA LO HA VISTO EN PERSONA.",0
3945,"USUARIA ,MENCIONA QUE ESTUVO EN UNION LIBRE POR TRES AÑOS, SE SEPARO HACE UN AÑO DEBIDO A INFIDELIDAD DE SU EX PAREJA, DESDE SU SEPARACION EL SE HA DESLINDADO AFECTIVA Y ECONOMICAMENTE DEL MENOR, SOLO DE VEZ EN CUANDO LO BUSCA PERO DESPUES DESAPARECE POR VARIOS MESES, USUARIA Y PAREJA ACTUAL SE HACEN CARGO DE LAS NECESIDADES DEL MENOR, POR LO QUE ACUDE A SOLICITAR ASESORIA JURIDICA PARA TRAMITE DE PENSION, POR LO QUE SE RESUELVEN DUDAS Y SE ENTREGARON REQ.",0
3946,"USUARIA REFIERE QUE HACE 27 AÑOS QUE ESTA EN MATRIMONIO, QUE AGRESOR QUIEN ES SU ESPOSO LA VIOLNTA PSICOLOGICAMENTE, REFIERE QUE LA CUESTIONA, LE PROHIB SALIR Y TRABAJAR, NO LE PERMITE TENER AMISTADES, QUE PARA EL ES MAS CONVENIENTE QUE SOLO SE DEDIQUE A LA CASA, QUE EL DEBE SER SU PRIORIDAD. USUARIA REFIERE HABER DEJADO SU TRABAJO HACE UNAS SEMANAS PUES SU HIJO SE ACCIDENTO Y ELLA SE ESTA DEDICANDO A CUIDARLO, AGRESOR LA AMENAZA CON QUE YA NO LE DARA DINERO PUES NO CUMPLE CON SUS ""OBLIGACIONES"" LAS CUALES PARA EL SON TENER RELACIONES SEXUALES. AGRESOR SE MOLESTA CUANDO USUARIA SE NIEGA A TENER RELACIONES Y LA IGNORA, NO LE DIRIGE LA PALABRA. AGRESOR LA CULPA DE SU ALCOHOLISMO, PUES CUANDO DISCUTEN O SE ENOJA SE ALCOHOLIZA. 
AGRESOR LE DICE QUE NO TIENE DERECHO A COMER Y LA CHANTAJEA CON ESTO, POR LE MISMO MOTIVO DE NO TENER RELACIONES SEXUALES Y QUE HA ESTADO MANIPULANDO A SU HIJO,",0
3947,"USUARIA MENCIONA QUE TIENE 18 AÑOS CASADA, TRES HIJOS EN COMUN CON SU ESPOSO DE QUIEN TIENE UN AÑO SEPARADA, REFIERE QUE SOLO SUS HIJOS TIENEN CONTACTO CON EL CADA FIN DE SEMANA, USUARIA ACUDE PARA SOLICITAR ASESORIA JURIDEICA PARA TRAMITE DE DIVORCIO, SE RESUELVEN DUDAS Y SE ENTREGARON REQ CORRESPONDIENTES.",0
3948,"USUARIA SOLICITA ASESORIA LEGAL, YA QUE LA SEMANA PASADA (NO RECUERDA DIA EXACTO) FUE NOTIFICADA POR SU ESPOSO PARA DESCONOCIMIENTO DE PATERNIDAD. LA USUARIA REFIERE QUE TIENEN APROXIDAMENTE 9 MESES SEPARADOS. SE LE PASA A JURIDICO PARA QUE LE BRINDEN ASESORIA LEGAL Y DE CONTESTACION A LA NOTIFICACION",0
3949,"ANTECEDENTES DE VIOLENCIA:
-HACE 6 AÑOS DECIDÍ SEPÁRAME DE MI AUN ESPOSO YA QUE ME EJERCÍA VIOLENCIA FÍSICA, PSICOLÓGICA DIARIO YA QUE CONSUMÍA SUSTANCIAS O A VECES AUNQUE NO CONSUMIERA ME AGREDÍA POR LO CUAL DECIDÍ TERMINAR LA RELACION, DESDE EL MOMENTO QUE TERMINAMOS LA RELACION Y NOS SEPARAMOS MI AUN ESPOSO NO A ACUDIDO A CONVIVIR CON NUESTRO MENOR, NUNCA A LLAMADO PARA PEGUNTAR POR EL, SOBRE LA PENSIÓN ALIMENTICIA NUNCA ME A DEPOSITADO PARA LOS GASTOS NECESARIOS A HAYA REQUERIDO MI HIJO .
-EN UNA OCASIÓN ACUDIÓ AL DOMICILIO DE MI FAMILIAR PARA VER A MI HIJO PERO CUANDO ACUDIÓ SE LO QUERÍA LLEVAR A LA FUERZA, SE ENCONTRABA EN ESA OCASIÓN BAJO LOS EFECTOS DE SUTANCIAS.",0
3950,"USUARIA REFIERE SOLICITA ASESORIA DE DIVORCIO Y PENSION ALIMENTICIA, REFIERE DISCUTE CONSTANTEMENTE CON SU ESPOSO POR PROBLEMAS DE DINERO PERO MENCIONA SU ESPOSO NO LA HA LLEGADO A INSULTAR. 
SE LE BRINDAN REQUISITOS DE DIVORCIO A USUARIA Y SE LE OFRECEN LOS SERVICIOS DEL CENTRO.",0
